id,scope,slice,kind,old,new,declared_at,consumers,persisted,category,decision_ref,status,owner,notes
api-cookie-c9e75885,api,2,cookie,pipe_desafio,,apps/api/src/controladores/entrar.ts:47,11,no,,D-12,candidate,,Short-lived or session cookie at apps/api/src/controladores/entrar.ts:47; cutover rename
api-dir-f9884b83,api,2,dir,apps/api/src/controladores,,apps/api/src/controladores,0,no,,,candidate,,
api-dir-450156ea,api,2,dir,apps/api/src/dominio/desk,,apps/api/src/dominio/desk,0,no,,,candidate,,
api-dir-2cbd4c3f,api,2,dir,apps/api/src/dominio/gestao/acoes,,apps/api/src/dominio/gestao/acoes,0,no,,,candidate,,
api-dir-8301da3d,api,2,dir,apps/api/src/dominio/gestao,,apps/api/src/dominio/gestao,0,no,,,candidate,,
api-dir-f56e8137,api,2,dir,apps/api/src/dominio/instagram,,apps/api/src/dominio/instagram,0,no,,,candidate,,
api-dir-816a5cb6,api,2,dir,apps/api/src/dominio/messenger,,apps/api/src/dominio/messenger,0,no,,,candidate,,
api-dir-3eb5edfe,api,2,dir,apps/api/src/dominio/whatsapp,,apps/api/src/dominio/whatsapp,0,no,,,candidate,,
api-dir-57237a6b,api,2,dir,apps/api/src/dominio,,apps/api/src/dominio,0,no,,,candidate,,
api-endpoint-01ed76ae,api,2,endpoint,/v1/anexos/:*,,apps/api/src/controladores/anexos.ts:60,0,no,,,candidate,,
api-endpoint-995c5c86,api,2,endpoint,/v1/anexos,,apps/api/src/controladores/anexos.ts:26,0,no,,,candidate,,
api-endpoint-8f2629c0,api,2,endpoint,/v1/atendentes/status,,apps/api/src/controladores/catalogo.ts:339,0,no,,,candidate,,
api-endpoint-5a5a239f,api,2,endpoint,/v1/atendentes,,apps/api/src/controladores/catalogo.ts:367,0,no,,,candidate,,
api-endpoint-9cf633b2,api,2,endpoint,/v1/auth/google/retorno,,apps/api/src/controladores/entrar.ts:289,0,no,,,candidate,,
api-endpoint-8ba1b1ba,api,2,endpoint,/v1/auth/sso/retorno,,apps/api/src/controladores/sso.ts:136,0,no,,,candidate,,
api-endpoint-42150d17,api,2,endpoint,/v1/canais/instagram/:*,,apps/api/src/controladores/canais-instagram.ts:48,0,no,,,candidate,,
api-endpoint-331072cc,api,2,endpoint,/v1/canais/instagram/manual,,apps/api/src/controladores/canais-instagram.ts:27,0,no,,,candidate,,
api-endpoint-01c8fefe,api,2,endpoint,/v1/canais/instagram,,apps/api/src/controladores/canais-instagram.ts:18,0,no,,,candidate,,
api-endpoint-da334a1a,api,2,endpoint,/v1/canais/messenger/:*,,apps/api/src/controladores/canais-messenger.ts:8,0,no,,,candidate,,
api-endpoint-e89ee23a,api,2,endpoint,/v1/canais/messenger/manual,,apps/api/src/controladores/canais-messenger.ts:7,0,no,,,candidate,,
api-endpoint-8da1c9c3,api,2,endpoint,/v1/canais/messenger,,apps/api/src/controladores/canais-messenger.ts:6,0,no,,,candidate,,
api-endpoint-9469049b,api,2,endpoint,/v1/canais/whatsapp/:*/modelos/:*,,apps/api/src/controladores/canais.ts:250,0,no,,,candidate,,
api-endpoint-880d8f34,api,2,endpoint,/v1/canais/whatsapp/:*/modelos/sincronizar,,apps/api/src/controladores/canais.ts:223,0,no,,,candidate,,
api-endpoint-fea7c85c,api,2,endpoint,/v1/canais/whatsapp/:*/modelos,,apps/api/src/controladores/canais.ts:236,0,no,,,candidate,,
api-endpoint-326cf791,api,2,endpoint,/v1/canais/whatsapp/:*/perfil,,apps/api/src/controladores/canais.ts:178,0,no,,,candidate,,
api-endpoint-b8b0c82c,api,2,endpoint,/v1/canais/whatsapp/:*/perfil,,apps/api/src/controladores/canais.ts:186,0,no,,,candidate,,
api-endpoint-bddd711a,api,2,endpoint,/v1/canais/whatsapp/:*/preferencias,,apps/api/src/controladores/canais.ts:199,0,no,,,candidate,,
api-endpoint-ef7b4012,api,2,endpoint,/v1/canais/whatsapp/:*/preferencias,,apps/api/src/controladores/canais.ts:210,0,no,,,candidate,,
api-endpoint-0b6dd83b,api,2,endpoint,/v1/canais/whatsapp/:*,,apps/api/src/controladores/canais.ts:263,0,no,,,candidate,,
api-endpoint-3db4b90a,api,2,endpoint,/v1/canais/whatsapp/estado,,apps/api/src/controladores/canais.ts:57,0,no,,,candidate,,
api-endpoint-6d1a1852,api,2,endpoint,/v1/canais/whatsapp/manual,,apps/api/src/controladores/canais.ts:125,0,no,,,candidate,,
api-endpoint-73bc2236,api,2,endpoint,/v1/canais/whatsapp,,apps/api/src/controladores/canais.ts:44,0,no,,,candidate,,
api-endpoint-ec17869f,api,2,endpoint,/v1/canais/whatsapp,,apps/api/src/controladores/canais.ts:77,0,no,,,candidate,,
api-endpoint-055a2bd2,api,2,endpoint,/v1/conta,,apps/api/src/controladores/minha-conta.ts:179,0,no,,,candidate,,
api-endpoint-eedb57ef,api,2,endpoint,/v1/conta,,apps/api/src/controladores/minha-conta.ts:205,0,no,,,candidate,,
api-endpoint-0f2bee19,api,2,endpoint,/v1/contas/minhas,,apps/api/src/controladores/minha-conta.ts:259,0,no,,,candidate,,
api-endpoint-0cb95ab8,api,2,endpoint,/v1/contas/trocar,,apps/api/src/controladores/minha-conta.ts:304,0,no,,,candidate,,
api-endpoint-5e8e7523,api,2,endpoint,/v1/contas,,apps/api/src/controladores/contas.ts:20,0,no,,,candidate,,
api-endpoint-0b226c9b,api,2,endpoint,/v1/contatos/:*/etiquetas/:*,,apps/api/src/controladores/etiquetas.ts:125,0,no,,,candidate,,
api-endpoint-1c118938,api,2,endpoint,/v1/contatos/:*/etiquetas,,apps/api/src/controladores/etiquetas.ts:100,0,no,,,candidate,,
api-endpoint-edb93c24,api,2,endpoint,/v1/contatos/:*/etiquetas,,apps/api/src/controladores/etiquetas.ts:112,0,no,,,candidate,,
api-endpoint-ac041e2d,api,2,endpoint,/v1/contatos/:*,,apps/api/src/controladores/catalogo.ts:106,0,no,,,candidate,,
api-endpoint-0e7bd051,api,2,endpoint,/v1/contatos/:*,,apps/api/src/controladores/catalogo.ts:172,0,no,,,candidate,,
api-endpoint-c4aa13a4,api,2,endpoint,/v1/contatos/importacoes/:*/falhas,,apps/api/src/controladores/importacoes.ts:65,0,no,,,candidate,,
api-endpoint-4917a410,api,2,endpoint,/v1/contatos/importacoes/:*,,apps/api/src/controladores/importacoes.ts:53,0,no,,,candidate,,
api-endpoint-b28fe6c6,api,2,endpoint,/v1/contatos/importacoes,,apps/api/src/controladores/importacoes.ts:27,0,no,,,candidate,,
api-endpoint-a0f2a00f,api,2,endpoint,/v1/contatos/importacoes,,apps/api/src/controladores/importacoes.ts:45,0,no,,,candidate,,
api-endpoint-8e568223,api,2,endpoint,/v1/contatos,,apps/api/src/controladores/catalogo.ts:124,0,no,,,candidate,,
api-endpoint-48e2035c,api,2,endpoint,/v1/contatos,,apps/api/src/controladores/catalogo.ts:67,0,no,,,candidate,,
api-endpoint-53734e1a,api,2,endpoint,/v1/conversas/:*/encerrar,,apps/api/src/controladores/conversas.ts:299,0,no,,,candidate,,
api-endpoint-767b5321,api,2,endpoint,/v1/conversas/:*/espera,,apps/api/src/controladores/conversas.ts:372,0,no,,,candidate,,
api-endpoint-3c1962d8,api,2,endpoint,/v1/conversas/:*/etiquetas/:*,,apps/api/src/controladores/etiquetas.ts:80,0,no,,,candidate,,
api-endpoint-f083e8a7,api,2,endpoint,/v1/conversas/:*/etiquetas,,apps/api/src/controladores/etiquetas.ts:63,0,no,,,candidate,,
api-endpoint-e90b9a26,api,2,endpoint,/v1/conversas/:*/mensagens/:*/reenviar,,apps/api/src/controladores/conversas.ts:325,0,no,,,candidate,,
api-endpoint-d65630e1,api,2,endpoint,/v1/conversas/:*/mensagens/anexos,,apps/api/src/controladores/conversas.ts:262,0,no,,,candidate,,
api-endpoint-cd85b257,api,2,endpoint,/v1/conversas/:*/mensagens,,apps/api/src/controladores/conversas.ts:164,0,no,,,candidate,,
api-endpoint-8fdf9028,api,2,endpoint,/v1/conversas/:*/mensagens,,apps/api/src/controladores/conversas.ts:225,0,no,,,candidate,,
api-endpoint-5f7e52be,api,2,endpoint,/v1/conversas/:*/transferir,,apps/api/src/controladores/conversas.ts:343,0,no,,,candidate,,
api-endpoint-e691b3c0,api,2,endpoint,/v1/conversas/:*,,apps/api/src/controladores/conversas.ts:139,0,no,,,candidate,,
api-endpoint-e1b845c6,api,2,endpoint,/v1/conversas,,apps/api/src/controladores/conversas.ts:85,0,no,,,candidate,,
api-endpoint-77d9d0cd,api,2,endpoint,/v1/crm/contato/:*,,apps/api/src/controladores/crm.ts:63,0,no,,,candidate,,
api-endpoint-1bd389fc,api,2,endpoint,/v1/crm/dicionario/sincronizar,,apps/api/src/controladores/crm.ts:53,0,no,,,candidate,,
api-endpoint-802e3739,api,2,endpoint,/v1/crm/dicionario,,apps/api/src/controladores/crm.ts:43,0,no,,,candidate,,
api-endpoint-4a6dde2a,api,2,endpoint,/v1/desk/acoes/:*,,apps/api/src/controladores/desk.ts:216,0,no,,,candidate,,
api-endpoint-927b3ef9,api,2,endpoint,/v1/desk/canais,,apps/api/src/controladores/desk.ts:152,0,no,,,candidate,,
api-endpoint-8bb7fa41,api,2,endpoint,/v1/desk/contatos/:*,,apps/api/src/controladores/desk.ts:137,0,no,,,candidate,,
api-endpoint-a43cc87f,api,2,endpoint,/v1/desk/contatos,,apps/api/src/controladores/desk.ts:124,0,no,,,candidate,,
api-endpoint-6784dec6,api,2,endpoint,/v1/desk/conversas/:*,,apps/api/src/controladores/desk.ts:90,0,no,,,candidate,,
api-endpoint-e3f0be52,api,2,endpoint,/v1/desk/fila,,apps/api/src/controladores/desk.ts:72,0,no,,,candidate,,
api-endpoint-bbbf9f3d,api,2,endpoint,/v1/desk/filas,,apps/api/src/controladores/desk.ts:114,0,no,,,candidate,,
api-endpoint-a213ae6e,api,2,endpoint,/v1/desk/metricas,,apps/api/src/controladores/desk.ts:185,0,no,,,candidate,,
api-endpoint-ffb31a62,api,2,endpoint,/v1/filas,,apps/api/src/controladores/catalogo.ts:272,0,no,,,candidate,,
api-endpoint-f33bbcd4,api,2,endpoint,/v1/gestao/acoes/:*,,apps/api/src/controladores/gestao-cadastros.ts:578,0,no,,,candidate,,
api-endpoint-3cfc4820,api,2,endpoint,/v1/gestao/atendentes/filas/:*/atendentes/:*,,apps/api/src/controladores/gestao-cadastros.ts:230,0,no,,,candidate,,
api-endpoint-9592fc98,api,2,endpoint,/v1/gestao/atendentes/filas/:*/atendentes,,apps/api/src/controladores/gestao-cadastros.ts:207,0,no,,,candidate,,
api-endpoint-57dbf8aa,api,2,endpoint,/v1/gestao/atendentes/filas/:*,,apps/api/src/controladores/gestao-cadastros.ts:182,0,no,,,candidate,,
api-endpoint-03e92179,api,2,endpoint,/v1/gestao/atendentes/filas/:*,,apps/api/src/controladores/gestao-cadastros.ts:196,0,no,,,candidate,,
api-endpoint-ba56b91f,api,2,endpoint,/v1/gestao/atendentes/filas,,apps/api/src/controladores/gestao-cadastros.ts:101,0,no,,,candidate,,
api-endpoint-7a33add4,api,2,endpoint,/v1/gestao/atendentes/filas,,apps/api/src/controladores/gestao-cadastros.ts:170,0,no,,,candidate,,
api-endpoint-9d3e5ffd,api,2,endpoint,/v1/gestao/atendentes/gestao,,apps/api/src/controladores/gestao-cadastros.ts:94,0,no,,,candidate,,
api-endpoint-22f10e97,api,2,endpoint,/v1/gestao/atendentes/pausas/:*,,apps/api/src/controladores/gestao-cadastros.ts:547,0,no,,,candidate,,
api-endpoint-33b54c63,api,2,endpoint,/v1/gestao/atendentes/pausas/:*,,apps/api/src/controladores/gestao-cadastros.ts:561,0,no,,,candidate,,
api-endpoint-237ace98,api,2,endpoint,/v1/gestao/atendentes/pausas,,apps/api/src/controladores/gestao-cadastros.ts:108,0,no,,,candidate,,
api-endpoint-18a7b66d,api,2,endpoint,/v1/gestao/atendentes/pausas,,apps/api/src/controladores/gestao-cadastros.ts:535,0,no,,,candidate,,
api-endpoint-7d79ad05,api,2,endpoint,/v1/gestao/atendentes/permissoes,,apps/api/src/controladores/gestao-cadastros.ts:461,0,no,,,candidate,,
api-endpoint-ebab7af3,api,2,endpoint,/v1/gestao/atendentes/permissoes,,apps/api/src/controladores/gestao-cadastros.ts:478,0,no,,,candidate,,
api-endpoint-b6a3e037,api,2,endpoint,/v1/gestao/cabecalho,,apps/api/src/controladores/gestao-operacao.ts:123,0,no,,,candidate,,
api-endpoint-0c42e8a3,api,2,endpoint,/v1/gestao/canais,,apps/api/src/controladores/gestao-cadastros.ts:133,0,no,,,candidate,,
api-endpoint-9d9defce,api,2,endpoint,/v1/gestao/comunicacao/modelos,,apps/api/src/controladores/gestao-cadastros.ts:115,0,no,,,candidate,,
api-endpoint-707ced7b,api,2,endpoint,/v1/gestao/comunicacao/respostas-prontas/:*,,apps/api/src/controladores/gestao-cadastros.ts:505,0,no,,,candidate,,
api-endpoint-17e03745,api,2,endpoint,/v1/gestao/comunicacao/respostas-prontas/:*,,apps/api/src/controladores/gestao-cadastros.ts:519,0,no,,,candidate,,
api-endpoint-4613be18,api,2,endpoint,/v1/gestao/comunicacao/respostas-prontas,,apps/api/src/controladores/gestao-cadastros.ts:126,0,no,,,candidate,,
api-endpoint-7d4557d9,api,2,endpoint,/v1/gestao/comunicacao/respostas-prontas,,apps/api/src/controladores/gestao-cadastros.ts:493,0,no,,,candidate,,
api-endpoint-7f11b074,api,2,endpoint,/v1/gestao/configuracoes/dados,,apps/api/src/controladores/gestao-cadastros.ts:147,0,no,,,candidate,,
api-endpoint-b1afcf7d,api,2,endpoint,/v1/gestao/configuracoes/gerais,,apps/api/src/controladores/gestao-cadastros.ts:154,0,no,,,candidate,,
api-endpoint-57a4f869,api,2,endpoint,/v1/gestao/configuracoes/palavras-proibidas/:*,,apps/api/src/controladores/gestao-cadastros.ts:387,0,no,,,candidate,,
api-endpoint-70a2ffa5,api,2,endpoint,/v1/gestao/configuracoes/palavras-proibidas/:*,,apps/api/src/controladores/gestao-cadastros.ts:401,0,no,,,candidate,,
api-endpoint-d4cdb5bd,api,2,endpoint,/v1/gestao/configuracoes/palavras-proibidas,,apps/api/src/controladores/gestao-cadastros.ts:366,0,no,,,candidate,,
api-endpoint-8352b7d4,api,2,endpoint,/v1/gestao/configuracoes/palavras-proibidas,,apps/api/src/controladores/gestao-cadastros.ts:375,0,no,,,candidate,,
api-endpoint-98805a68,api,2,endpoint,/v1/gestao/configuracoes/regras/:*,,apps/api/src/controladores/gestao-cadastros.ts:339,0,no,,,candidate,,
api-endpoint-53c2a8d2,api,2,endpoint,/v1/gestao/configuracoes/regras/:*,,apps/api/src/controladores/gestao-cadastros.ts:353,0,no,,,candidate,,
api-endpoint-3cd52729,api,2,endpoint,/v1/gestao/configuracoes/regras,,apps/api/src/controladores/gestao-cadastros.ts:140,0,no,,,candidate,,
api-endpoint-7387bf92,api,2,endpoint,/v1/gestao/configuracoes/regras,,apps/api/src/controladores/gestao-cadastros.ts:327,0,no,,,candidate,,
api-endpoint-897cf8ca,api,2,endpoint,/v1/gestao/contrato/certificados/:*/hosts/:*,,apps/api/src/controladores/gestao-conta.ts:221,0,no,,,candidate,,
api-endpoint-b562b563,api,2,endpoint,/v1/gestao/contrato/certificados/:*,,apps/api/src/controladores/gestao-conta.ts:203,0,no,,,candidate,,
api-endpoint-23d6a2d0,api,2,endpoint,/v1/gestao/contrato/certificados,,apps/api/src/controladores/gestao-conta.ts:176,0,no,,,candidate,,
api-endpoint-ad1dc6f4,api,2,endpoint,/v1/gestao/contrato/certificados,,apps/api/src/controladores/gestao-conta.ts:187,0,no,,,candidate,,
api-endpoint-59764ccb,api,2,endpoint,/v1/gestao/contrato/membros/excluir,,apps/api/src/controladores/gestao-conta.ts:131,0,no,,,candidate,,
api-endpoint-7de51dd5,api,2,endpoint,/v1/gestao/contrato/membros/papel,,apps/api/src/controladores/gestao-conta.ts:101,0,no,,,candidate,,
api-endpoint-bcc9d22e,api,2,endpoint,/v1/gestao/contrato/membros,,apps/api/src/controladores/gestao-conta.ts:88,0,no,,,candidate,,
api-endpoint-0b11702b,api,2,endpoint,/v1/gestao/contrato/resumo,,apps/api/src/controladores/gestao-conta.ts:81,0,no,,,candidate,,
api-endpoint-cdf27eb6,api,2,endpoint,/v1/gestao/fluxos/:*/analise/dashboard,,apps/api/src/controladores/gestao-analise.ts:107,0,no,,,candidate,,
api-endpoint-07994269,api,2,endpoint,/v1/gestao/fluxos/:*/analise/jornada,,apps/api/src/controladores/gestao-analise.ts:186,0,no,,,candidate,,
api-endpoint-e65bb149,api,2,endpoint,/v1/gestao/fluxos/:*/analise/log,,apps/api/src/controladores/gestao-analise.ts:236,0,no,,,candidate,,
api-endpoint-ab142271,api,2,endpoint,/v1/gestao/fluxos/:*/analise/mensagens-ativas,,apps/api/src/controladores/gestao-analise.ts:140,0,no,,,candidate,,
api-endpoint-9720b22c,api,2,endpoint,/v1/gestao/fluxos/:*/analise/relatorios,,apps/api/src/controladores/gestao-analise.ts:216,0,no,,,candidate,,
api-endpoint-47ce092a,api,2,endpoint,/v1/gestao/fluxos/:*/analise/visao-geral,,apps/api/src/controladores/gestao-analise.ts:167,0,no,,,candidate,,
api-endpoint-57c4b106,api,2,endpoint,/v1/gestao/fluxos/:*/boas-vindas,,apps/api/src/controladores/gestao-fluxo.ts:304,0,no,,,candidate,,
api-endpoint-6eb10826,api,2,endpoint,/v1/gestao/fluxos/:*/boas-vindas,,apps/api/src/controladores/gestao-fluxo.ts:315,0,no,,,candidate,,
api-endpoint-67d6d9fb,api,2,endpoint,/v1/gestao/fluxos/:*/builder/publicar,,apps/api/src/controladores/gestao-builder.ts:65,0,no,,,candidate,,
api-endpoint-ed7e9caf,api,2,endpoint,/v1/gestao/fluxos/:*/builder/versoes/:*/restaurar,,apps/api/src/controladores/gestao-builder.ts:92,0,no,,,candidate,,
api-endpoint-d0285104,api,2,endpoint,/v1/gestao/fluxos/:*/builder/versoes,,apps/api/src/controladores/gestao-builder.ts:79,0,no,,,candidate,,
api-endpoint-4de75976,api,2,endpoint,/v1/gestao/fluxos/:*/builder,,apps/api/src/controladores/gestao-builder.ts:38,0,no,,,candidate,,
api-endpoint-12d9b732,api,2,endpoint,/v1/gestao/fluxos/:*/builder,,apps/api/src/controladores/gestao-builder.ts:51,0,no,,,candidate,,
api-endpoint-410977af,api,2,endpoint,/v1/gestao/fluxos/:*/canal,,apps/api/src/controladores/gestao-fluxo.ts:254,0,no,,,candidate,,
api-endpoint-4e0088b6,api,2,endpoint,/v1/gestao/fluxos/:*/canal,,apps/api/src/controladores/gestao-fluxo.ts:266,0,no,,,candidate,,
api-endpoint-0431eabb,api,2,endpoint,/v1/gestao/fluxos/:*/canal,,apps/api/src/controladores/gestao-fluxo.ts:287,0,no,,,candidate,,
api-endpoint-a3b971f0,api,2,endpoint,/v1/gestao/fluxos/:*/chaves/:*,,apps/api/src/controladores/gestao-integracoes.ts:98,0,no,,,candidate,,
api-endpoint-eda69865,api,2,endpoint,/v1/gestao/fluxos/:*/chaves,,apps/api/src/controladores/gestao-integracoes.ts:69,0,no,,,candidate,,
api-endpoint-0f5aa56d,api,2,endpoint,/v1/gestao/fluxos/:*/chaves,,apps/api/src/controladores/gestao-integracoes.ts:82,0,no,,,candidate,,
api-endpoint-ef232090,api,2,endpoint,/v1/gestao/fluxos/:*/conexao,,apps/api/src/controladores/gestao-integracoes.ts:116,0,no,,,candidate,,
api-endpoint-6a380a55,api,2,endpoint,/v1/gestao/fluxos/:*/conexao,,apps/api/src/controladores/gestao-integracoes.ts:129,0,no,,,candidate,,
api-endpoint-7d99b268,api,2,endpoint,/v1/gestao/fluxos/:*/contatos/:*,,apps/api/src/controladores/gestao-fluxo.ts:371,0,no,,,candidate,,
api-endpoint-825ae5d8,api,2,endpoint,/v1/gestao/fluxos/:*/contatos,,apps/api/src/controladores/gestao-fluxo.ts:360,0,no,,,candidate,,
api-endpoint-b23fdaf1,api,2,endpoint,/v1/gestao/fluxos/:*/conteudos,,apps/api/src/controladores/gestao-fluxo.ts:421,0,no,,,candidate,,
api-endpoint-fa3bf1ee,api,2,endpoint,/v1/gestao/fluxos/:*/equipe/:*,,apps/api/src/controladores/gestao-equipe.ts:106,0,no,,,candidate,,
api-endpoint-2aa844f0,api,2,endpoint,/v1/gestao/fluxos/:*/equipe/:*,,apps/api/src/controladores/gestao-equipe.ts:90,0,no,,,candidate,,
api-endpoint-7e52d7dd,api,2,endpoint,/v1/gestao/fluxos/:*/equipe/eu,,apps/api/src/controladores/gestao-equipe.ts:62,0,no,,,candidate,,
api-endpoint-c4ed3f23,api,2,endpoint,/v1/gestao/fluxos/:*/equipe,,apps/api/src/controladores/gestao-equipe.ts:48,0,no,,,candidate,,
api-endpoint-8062c54c,api,2,endpoint,/v1/gestao/fluxos/:*/equipe,,apps/api/src/controladores/gestao-equipe.ts:75,0,no,,,candidate,,
api-endpoint-a18c58da,api,2,endpoint,/v1/gestao/fluxos/:*/growth,,apps/api/src/controladores/gestao-fluxo.ts:410,0,no,,,candidate,,
api-endpoint-81136b5a,api,2,endpoint,/v1/gestao/fluxos/:*/links-rastreados,,apps/api/src/controladores/rastreador-de-cliques.ts:42,0,no,,,candidate,,
api-endpoint-86df1044,api,2,endpoint,/v1/gestao/fluxos/:*/links-rastreados,,apps/api/src/controladores/rastreador-de-cliques.ts:58,0,no,,,candidate,,
api-endpoint-f46c75c5,api,2,endpoint,/v1/gestao/fluxos/:*/logs,,apps/api/src/controladores/gestao-fluxo.ts:395,0,no,,,candidate,,
api-endpoint-96635e47,api,2,endpoint,/v1/gestao/fluxos/:*/menu-persistente,,apps/api/src/controladores/gestao-fluxo.ts:334,0,no,,,candidate,,
api-endpoint-832088d5,api,2,endpoint,/v1/gestao/fluxos/:*/menu-persistente,,apps/api/src/controladores/gestao-fluxo.ts:345,0,no,,,candidate,,
api-endpoint-ac7ff197,api,2,endpoint,/v1/gestao/fluxos/:*/servicos/:*,,apps/api/src/controladores/gestao-fluxo.ts:466,0,no,,,candidate,,
api-endpoint-2b871dbc,api,2,endpoint,/v1/gestao/fluxos/:*/servicos/:*,,apps/api/src/controladores/gestao-fluxo.ts:482,0,no,,,candidate,,
api-endpoint-5155d0e7,api,2,endpoint,/v1/gestao/fluxos/:*/servicos,,apps/api/src/controladores/gestao-fluxo.ts:437,0,no,,,candidate,,
api-endpoint-57f4fe7d,api,2,endpoint,/v1/gestao/fluxos/:*/servicos,,apps/api/src/controladores/gestao-fluxo.ts:452,0,no,,,candidate,,
api-endpoint-af5c4216,api,2,endpoint,/v1/gestao/fluxos/:*,,apps/api/src/controladores/gestao-fluxo.ts:177,0,no,,,candidate,,
api-endpoint-aa1cc74c,api,2,endpoint,/v1/gestao/fluxos/:*,,apps/api/src/controladores/gestao-fluxo.ts:201,0,no,,,candidate,,
api-endpoint-c0ab8b89,api,2,endpoint,/v1/gestao/fluxos/:*,,apps/api/src/controladores/gestao-fluxo.ts:232,0,no,,,candidate,,
api-endpoint-a630d0fc,api,2,endpoint,/v1/gestao/fluxos,,apps/api/src/controladores/gestao-fluxo.ts:145,0,no,,,candidate,,
api-endpoint-0d689a33,api,2,endpoint,/v1/gestao/fluxos,,apps/api/src/controladores/gestao-fluxo.ts:213,0,no,,,candidate,,
api-endpoint-18a5d5b0,api,2,endpoint,/v1/gestao/historico,,apps/api/src/controladores/gestao-operacao.ts:229,0,no,,,candidate,,
api-endpoint-7ed1848c,api,2,endpoint,/v1/gestao/implantacao,,apps/api/src/controladores/gestao-conta.ts:164,0,no,,,candidate,,
api-endpoint-a77efded,api,2,endpoint,/v1/gestao/monitoramento/conversas/:*/finalizar,,apps/api/src/controladores/gestao-operacao.ts:205,0,no,,,candidate,,
api-endpoint-f9611712,api,2,endpoint,/v1/gestao/monitoramento/conversas/:*/notas,,apps/api/src/controladores/gestao-operacao.ts:165,0,no,,,candidate,,
api-endpoint-55ea708d,api,2,endpoint,/v1/gestao/monitoramento/conversas/:*/transferir,,apps/api/src/controladores/gestao-operacao.ts:181,0,no,,,candidate,,
api-endpoint-6db9b60c,api,2,endpoint,/v1/gestao/monitoramento/conversas/:*,,apps/api/src/controladores/gestao-operacao.ts:152,0,no,,,candidate,,
api-endpoint-326c71ed,api,2,endpoint,/v1/gestao/monitoramento,,apps/api/src/controladores/gestao-operacao.ts:133,0,no,,,candidate,,
api-endpoint-26fd6593,api,2,endpoint,/v1/gestao/monitoria/:*,,apps/api/src/controladores/gestao-operacao.ts:328,0,no,,,candidate,,
api-endpoint-cb3281b1,api,2,endpoint,/v1/gestao/monitoria,,apps/api/src/controladores/gestao-operacao.ts:306,0,no,,,candidate,,
api-endpoint-1c704269,api,2,endpoint,/v1/gestao/regras/atendimento/:*,,apps/api/src/controladores/gestao-cadastros.ts:248,0,no,,,candidate,,
api-endpoint-3e59fc2d,api,2,endpoint,/v1/gestao/regras/atendimento/:*,,apps/api/src/controladores/gestao-cadastros.ts:262,0,no,,,candidate,,
api-endpoint-4000909d,api,2,endpoint,/v1/gestao/regras/atendimento,,apps/api/src/controladores/gestao-cadastros.ts:77,0,no,,,candidate,,
api-endpoint-4ab7988f,api,2,endpoint,/v1/gestao/regras/horarios/excecoes/:*,,apps/api/src/controladores/gestao-cadastros.ts:300,0,no,,,candidate,,
api-endpoint-e1122828,api,2,endpoint,/v1/gestao/regras/horarios/excecoes/:*,,apps/api/src/controladores/gestao-cadastros.ts:314,0,no,,,candidate,,
api-endpoint-323fdd70,api,2,endpoint,/v1/gestao/regras/horarios/faixas/:*,,apps/api/src/controladores/gestao-cadastros.ts:275,0,no,,,candidate,,
api-endpoint-474c0590,api,2,endpoint,/v1/gestao/regras/horarios/faixas/:*,,apps/api/src/controladores/gestao-cadastros.ts:289,0,no,,,candidate,,
api-endpoint-79481201,api,2,endpoint,/v1/gestao/regras/horarios,,apps/api/src/controladores/gestao-cadastros.ts:84,0,no,,,candidate,,
api-endpoint-d9e36b61,api,2,endpoint,/v1/gestao/regras/prioridade/:*,,apps/api/src/controladores/gestao-cadastros.ts:429,0,no,,,candidate,,
api-endpoint-e7e349aa,api,2,endpoint,/v1/gestao/regras/prioridade/:*,,apps/api/src/controladores/gestao-cadastros.ts:443,0,no,,,candidate,,
api-endpoint-11586995,api,2,endpoint,/v1/gestao/regras/prioridade,,apps/api/src/controladores/gestao-cadastros.ts:161,0,no,,,candidate,,
api-endpoint-337dc705,api,2,endpoint,/v1/gestao/regras/prioridade,,apps/api/src/controladores/gestao-cadastros.ts:417,0,no,,,candidate,,
api-endpoint-772f4ba3,api,2,endpoint,/v1/gestao/relatorios/atendimento,,apps/api/src/controladores/gestao-operacao.ts:253,0,no,,,candidate,,
api-endpoint-eff7f9a1,api,2,endpoint,/v1/gestao/relatorios/esforco,,apps/api/src/controladores/gestao-operacao.ts:275,0,no,,,candidate,,
api-endpoint-94ead35c,api,2,endpoint,/v1/gestao/relatorios/satisfacao,,apps/api/src/controladores/gestao-operacao.ts:290,0,no,,,candidate,,
api-endpoint-f935d19b,api,2,endpoint,/v1/gestao/webhooks/:*/testar,,apps/api/src/controladores/gestao-integracoes.ts:211,0,no,,,candidate,,
api-endpoint-8eb42be4,api,2,endpoint,/v1/gestao/webhooks/:*,,apps/api/src/controladores/gestao-integracoes.ts:177,0,no,,,candidate,,
api-endpoint-4a99c78b,api,2,endpoint,/v1/gestao/webhooks/:*,,apps/api/src/controladores/gestao-integracoes.ts:197,0,no,,,candidate,,
api-endpoint-d38daa43,api,2,endpoint,/v1/gestao/webhooks,,apps/api/src/controladores/gestao-integracoes.ts:152,0,no,,,candidate,,
api-endpoint-c5f229f9,api,2,endpoint,/v1/gestao/webhooks,,apps/api/src/controladores/gestao-integracoes.ts:159,0,no,,,candidate,,
